시도,시군구,도로명,주소,유형,높이_cm,폭_cm,위도,경도,연속형여부,보차분리여부,밀집개수,경사도_도,충격점수,미터당감점
인천광역시,남동구,논현로170번길,인천광역시 남동구 논현동 611-6,원호형,10.0,360.0,37.40371138,126.7252618,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현로170번길,인천광역시 남동구 논현동 611-1,원호형,10.0,360.0,37.40399844,126.725144,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논고개로136번길,인천광역시 남동구 논현동 610-4,원호형,10.0,360.0,37.40387293,126.7243668,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논고개로136번길,인천광역시 남동구 논현동 610-8,원호형,10.0,360.0,37.40398676,126.7248957,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논고개로187번길,인천광역시 남동구 논현동 590-34,원호형,10.0,360.0,37.40787076,126.7224353,N,N,1,5.13,1.036,0.0
인천광역시,남동구,논고개로188번길,인천광역시 남동구 논현동 592-2,원호형,10.0,360.0,37.40783583,126.7233735,Y,N,1,0.95,1.007,0.0
인천광역시,남동구,논고개로188번길,인천광역시 남동구 논현동 591-15,원호형,10.0,360.0,37.40812764,126.7236961,Y,N,1,8.74,1.061,0.0
인천광역시,남동구,논현로46번길,인천광역시 남동구 논현동 642-7,원호형,10.0,360.0,37.39940489,126.7128208,N,Y,1,0.0,1.0,0.0
인천광역시,남동구,함박뫼로,인천광역시 남동구 논현동 579-7,원호형,10.0,360.0,37.40861539,126.710506,N,Y,1,0.0,1.0,0.0
인천광역시,남동구,논현로,인천광역시 남동구 논현동 601-1,원호형,10.0,360.0,37.40676621,126.7319986,Y,Y,1,1.35,1.01,0.0
인천광역시,남동구,논현로,인천광역시 남동구 논현동 604-2,원호형,10.0,360.0,37.40375712,126.7270004,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,청능대로718번길,인천광역시 남동구 논현동 66,원호형,10.0,360.0,37.40589155,126.7369944,N,Y,1,1.35,1.01,0.0
인천광역시,남동구,포구로,인천광역시 남동구 논현동 66-44,원호형,10.0,360.0,37.40570333,126.737088,Y,N,1,1.35,1.01,0.0
인천광역시,남동구,아암대로,인천광역시 남동구 논현동 111-77,원호형,10.0,360.0,37.39840066,126.738385,N,Y,1,2.7,1.019,0.0
인천광역시,남동구,앵고개로847번길,인천광역시 남동구 논현동 743-2,원호형,10.0,360.0,37.3990251,126.7243472,N,Y,1,0.0,1.0,0.0
인천광역시,남동구,논고개로68번길,인천광역시 남동구 논현동 732-1,원호형,10.0,360.0,37.4009033,126.729748,Y,Y,1,1.35,1.01,0.0
인천광역시,남동구,논고개로68번길,인천광역시 남동구 논현동 749-1,원호형,10.0,360.0,37.39854657,126.7284438,Y,Y,1,1.91,1.014,0.0
인천광역시,남동구,에코중앙로139번길,인천광역시 남동구 논현동 761-12,원호형,10.0,360.0,37.39029958,126.7231963,Y,Y,1,1.91,1.014,0.0
인천광역시,남동구,에코중앙로139번길,인천광역시 남동구 논현동 760-4,원호형,10.0,360.0,37.38995237,126.7235861,Y,Y,1,1.91,1.014,0.0
인천광역시,남동구,에코중앙로139번길,인천광역시 남동구 논현동 758-12,원호형,10.0,360.0,37.39121957,126.724118,Y,Y,1,1.35,1.01,0.0
인천광역시,남동구,에코중앙로139번길,인천광역시 남동구 논현동 758-5,원호형,10.0,360.0,37.39109613,126.7243686,Y,Y,1,1.91,1.014,0.0
인천광역시,남동구,에코중앙로,인천광역시 남동구 논현동 765-2,원호형,10.0,360.0,37.38569809,126.7201238,Y,Y,1,2.13,1.015,0.0
인천광역시,남동구,에코중앙로,인천광역시 남동구 논현동 764-4,원호형,10.0,360.0,37.38460295,126.7180082,Y,Y,1,3.02,1.021,0.0
인천광역시,남동구,에코중앙로156번길,인천광역시 남동구 논현동 770-3,원호형,10.0,360.0,37.39129173,126.7266351,Y,Y,1,1.91,1.014,0.0
인천광역시,남동구,에코중앙로156번길,인천광역시 남동구 논현동 771-4,원호형,10.0,360.0,37.39185708,126.727258,Y,Y,1,0.95,1.007,0.0
인천광역시,남동구,에코중앙로156번길,인천광역시 남동구 논현동 771-12,원호형,10.0,360.0,37.39191795,126.7270537,Y,Y,1,1.35,1.01,0.0
인천광역시,남동구,논현고잔로168번길,인천광역시 남동구 고잔동 138-14,원호형,10.0,360.0,37.39681284,126.7164113,N,Y,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로110번길,인천광역시 남동구 고잔동 761-1,원호형,10.0,360.0,37.39303196,126.7134153,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로110번길,인천광역시 남동구 고잔동 209-5,원호형,10.0,360.0,37.39268516,126.7154991,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로110번길,인천광역시 남동구 고잔동 384,원호형,10.0,360.0,37.3925401,126.716247,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로110번길,인천광역시 남동구 고잔동 390-9,원호형,10.0,360.0,37.3922714,126.7180584,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,고잔로41번길,인천광역시 남동구 고잔동 390-6,원호형,10.0,360.0,37.39307758,126.7184513,N,N,1,0.0,1.0,0.0
인천광역시,남동구,앵고개로697번길,인천광역시 남동구 고잔동 190,원호형,10.0,360.0,37.39459998,126.716754,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,앵고개로697번길,인천광역시 남동구 고잔동 191-5,원호형,10.0,360.0,37.39376138,126.7158648,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,앵고개로697번길,인천광역시 남동구 고잔동 203-2,원호형,10.0,360.0,37.39337179,126.7156681,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,앵고개로697번길,인천광역시 남동구 고잔동 365-3,원호형,10.0,360.0,37.39070127,126.7153523,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로54번길,인천광역시 남동구 고잔동 339-7,원호형,10.0,360.0,37.3883531,126.7148503,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로54번길,인천광역시 남동구 고잔동 478-3,원호형,10.0,360.0,37.38755444,126.7143219,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로54번길,인천광역시 남동구 고잔동 477-3,원호형,10.0,360.0,37.38752999,126.7145594,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로54번길,인천광역시 남동구 고잔동 462-2,원호형,10.0,360.0,37.38738113,126.7149572,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로54번길,인천광역시 남동구 고잔동 464-1,원호형,10.0,360.0,37.38721879,126.715773,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로88번길,인천광역시 남동구 고잔동 761-17,원호형,10.0,360.0,37.39154023,126.7129552,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로88번길,인천광역시 남동구 고잔동 306-6,원호형,10.0,360.0,37.39060283,126.712926,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로88번길,인천광역시 남동구 고잔동 306-1,원호형,10.0,360.0,37.39083094,126.7140175,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논현고잔로88번길,인천광역시 남동구 고잔동 364-5,원호형,10.0,360.0,37.39059126,126.7160091,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,고잔로,인천광역시 남동구 고잔동 198-3,원호형,10.0,360.0,37.39310477,126.716802,N,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로369번길,인천광역시 남동구 남촌동 614-4,원호형,10.0,360.0,37.41713597,126.7052539,N,N,1,0.0,1.0,0.0
인천광역시,남동구,함박뫼로377번길,인천광역시 남동구 남촌동 611-4,원호형,10.0,360.0,37.41650487,126.7085182,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,함박뫼로377번길,인천광역시 남동구 남촌동 613-9,원호형,10.0,360.0,37.41572099,126.7076957,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논곡로,인천광역시 남동구 논현동 561-1,원호형,10.0,360.0,37.41387361,126.7118054,N,N,1,0.0,1.0,0.0
인천광역시,남동구,함박뫼로347번길,인천광역시 남동구 남촌동 621-8,원호형,10.0,360.0,37.41400159,126.7020771,N,N,1,0.0,1.0,0.0
인천광역시,남동구,승기천로,인천광역시 남동구 남촌동 619-7,원호형,10.0,360.0,37.41819777,126.6993725,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,승기천로,인천광역시 남동구 남촌동 620,원호형,10.0,360.0,37.41804506,126.6985957,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,승기천로,인천광역시 남동구 남촌동 620-10,원호형,10.0,360.0,37.41774852,126.6986686,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,승기천로,인천광역시 남동구 논현동 423,원호형,10.0,360.0,37.41627276,126.6963896,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로239번길,인천광역시 남동구 논현동 448-2,원호형,10.0,360.0,37.40917372,126.6956766,N,N,1,0.0,1.0,0.0
인천광역시,남동구,함박뫼로,인천광역시 남동구 논현동 581-4,원호형,10.0,360.0,37.40810449,126.7132369,N,Y,1,14.96,1.102,0.0
인천광역시,남동구,백범로467번길,인천광역시 남동구 간석동 607-15,원호형,10.0,360.0,37.4667157,126.6974707,N,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로551번길,인천광역시 남동구 간석동 610,원호형,10.0,360.0,37.46798267,126.6971548,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로565번길,인천광역시 남동구 간석동 610-13,원호형,10.0,360.0,37.46759165,126.6976477,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로565번길,인천광역시 남동구 간석동 609-1,원호형,10.0,360.0,37.46726821,126.6977324,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로565번길,인천광역시 남동구 간석동 610-11,원호형,10.0,360.0,37.46764806,126.6978615,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로579번길,인천광역시 남동구 간석동 571-3,원호형,10.0,360.0,37.46810701,126.6978083,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로579번길,인천광역시 남동구 간석동 571-11,원호형,10.0,360.0,37.46797598,126.6981836,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로579번길,인천광역시 남동구 간석동 571-24,원호형,10.0,360.0,37.46782719,126.6985818,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로579번길,인천광역시 남동구 간석동 571-30,원호형,10.0,360.0,37.46774021,126.698866,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로539번길,인천광역시 남동구 간석동 614-6,원호형,10.0,360.0,37.46639322,126.6960067,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-93,원호형,10.0,360.0,37.46656363,126.6910412,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-11,원호형,10.0,360.0,37.46690332,126.6916118,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-44,원호형,10.0,360.0,37.46702068,126.6916324,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-10,원호형,10.0,360.0,37.46749126,126.6918164,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-66,원호형,10.0,360.0,37.46797747,126.6917853,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-29,원호형,10.0,360.0,37.46833368,126.6922189,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 617-82,원호형,10.0,360.0,37.46866562,126.6920898,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로497번길,인천광역시 남동구 간석동 762-56,원호형,10.0,360.0,37.46873318,126.6924956,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,석정로461번길,인천광역시 남동구 간석동 616-58,원호형,10.0,360.0,37.46701714,126.6872464,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로461번길,인천광역시 남동구 간석동 616-59,원호형,10.0,360.0,37.46678992,126.6870695,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,석정로461번길,인천광역시 남동구 간석동 616-99,원호형,10.0,360.0,37.46654606,126.6870172,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,간석로26번길,인천광역시 남동구 간석동 103-16,원호형,10.0,360.0,37.46693981,126.7105232,Y,Y,1,3.02,1.021,0.0
인천광역시,남동구,간석로26번길,인천광역시 남동구 간석동 103-9,원호형,10.0,360.0,37.46749315,126.7108641,Y,Y,1,3.02,1.021,0.0
인천광역시,남동구,간석로25번길,인천광역시 남동구 간석동 83-14,원호형,10.0,360.0,37.46778402,126.7110965,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,간석로25번길,인천광역시 남동구 간석동 83-3,원호형,10.0,360.0,37.46821099,126.7114171,Y,N,1,2.13,1.015,0.0
인천광역시,남동구,간석로25번길,인천광역시 남동구 간석동 84-5,원호형,10.0,360.0,37.46842966,126.7116394,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,간석로31번길,인천광역시 남동구 간석동 84-1,원호형,10.0,360.0,37.46827935,126.711902,N,N,1,3.44,1.024,0.0
인천광역시,남동구,간석로35번길,인천광역시 남동구 간석동 88-11,원호형,10.0,360.0,37.46745461,126.7122892,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,간석로35번길,인천광역시 남동구 간석동 88-23,원호형,10.0,360.0,37.4677087,126.7124544,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,간석로41번길,인천광역시 남동구 간석동 88-26,원호형,10.0,360.0,37.46742141,126.7125497,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 85-15,원호형,10.0,360.0,37.4685132,126.7118641,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 87-1,원호형,10.0,360.0,37.46805844,126.7123014,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 89-4,원호형,10.0,360.0,37.46760896,126.7132248,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 79-26,원호형,10.0,360.0,37.46903326,126.7108038,Y,N,1,3.02,1.021,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 79-23,원호형,10.0,360.0,37.46880458,126.7113164,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,간석로15번길,인천광역시 남동구 간석동 76-8,원호형,10.0,360.0,37.46877498,126.7102543,Y,N,1,4.04,1.028,0.0
인천광역시,남동구,간석로15번길,인천광역시 남동구 간석동 76-3,원호형,10.0,360.0,37.46924899,126.7099297,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,간석로35번길,인천광역시 남동구 간석동 85-2,원호형,10.0,360.0,37.46827612,126.7124333,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,풀무로26번길,인천광역시 남동구 간석동 65-17,원호형,10.0,360.0,37.4704454,126.7105761,Y,N,1,1.35,1.01,0.0
인천광역시,남동구,풀무로26번길,인천광역시 남동구 간석동 65-15,원호형,10.0,360.0,37.47010158,126.7112716,Y,N,1,2.13,1.015,0.0
인천광역시,남동구,풀무로,인천광역시 남동구 간석동 73-2,원호형,10.0,360.0,37.46922358,126.7084266,Y,N,1,4.04,1.028,0.0
인천광역시,남동구,풀무로,인천광역시 남동구 간석동 69-20,원호형,10.0,360.0,37.46941782,126.7088867,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,풀무로,인천광역시 남동구 간석동 68-7,원호형,10.0,360.0,37.4694773,126.7093831,Y,N,1,3.02,1.021,0.0
인천광역시,남동구,풀무로,인천광역시 남동구 간석동 67-6,원호형,10.0,360.0,37.47025932,126.7100367,Y,N,1,2.13,1.015,0.0
인천광역시,남동구,풀무로,인천광역시 남동구 간석동 66-8,원호형,10.0,360.0,37.47060386,126.7102342,Y,N,1,2.13,1.015,0.0
인천광역시,남동구,용천로205번길,인천광역시 남동구 간석동 62-19,원호형,10.0,360.0,37.4694537,126.7113505,Y,Y,1,3.93,1.028,0.0
인천광역시,남동구,용천로205번길,인천광역시 남동구 간석동 79-2,원호형,10.0,360.0,37.4690504,126.7115496,Y,Y,1,4.04,1.028,0.0
인천광역시,남동구,용천로205번길,인천광역시 남동구 간석동 85-13,원호형,10.0,360.0,37.46885701,126.7119938,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,용천로205번길,인천광역시 남동구 간석동 85-18,원호형,10.0,360.0,37.46854786,126.7125643,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 76-58,원호형,10.0,360.0,37.46938202,126.7097352,Y,N,1,2.7,1.019,0.0
인천광역시,남동구,용천로201번길,인천광역시 남동구 간석동 76-2,원호형,10.0,360.0,37.4691515,126.7100783,Y,N,1,3.02,1.021,0.0
인천광역시,남동구,간석로11번길,인천광역시 남동구 간석동 74-27,원호형,10.0,360.0,37.4692237,126.7092631,N,N,1,3.02,1.021,0.0
인천광역시,남동구,간석로5번길,인천광역시 남동구 간석동 74-9,원호형,10.0,360.0,37.46876722,126.708717,N,N,1,4.26,1.03,0.0
인천광역시,남동구,간석로6번길,인천광역시 남동구 간석동 108-1,원호형,10.0,360.0,37.46779688,126.7089711,N,N,1,2.7,1.019,0.0
인천광역시,남동구,경인로644번길,인천광역시 남동구 간석동 111-16,원호형,10.0,360.0,37.46689317,126.7095518,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,동암남로34번길,인천광역시 남동구 간석동 222-12,원호형,10.0,360.0,37.46928095,126.7070803,N,N,1,3.02,1.021,0.0
인천광역시,남동구,백범로406번길,인천광역시 남동구 간석동 222-1,원호형,10.0,360.0,37.46926787,126.7067075,Y,N,1,0.95,1.007,0.0
인천광역시,남동구,백범로406번길,인천광역시 남동구 간석동 229-11,원호형,10.0,360.0,37.46844338,126.7062921,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,동암남로26번길,인천광역시 남동구 간석동 230-15,원호형,10.0,360.0,37.46934967,126.7059487,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,동암남로26번길,인천광역시 남동구 간석동 229-6,원호형,10.0,360.0,37.46848509,126.7059862,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,동암남로20번길,인천광역시 남동구 간석동 230-7,원호형,10.0,360.0,37.46914703,126.7055452,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,동암남로20번길,인천광역시 남동구 간석동 231-9,원호형,10.0,360.0,37.46851222,126.7051718,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,백범로422번길,인천광역시 남동구 간석동 521-11,원호형,10.0,360.0,37.46033208,126.695445,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,백범로422번길,인천광역시 남동구 간석동 521-40,원호형,10.0,360.0,37.46032494,126.6956147,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,경인로653번길,인천광역시 남동구 간석동 229-13,원호형,10.0,360.0,37.46827185,126.7062612,Y,N,1,0.0,1.0,0.0
